    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           4         6.540658e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.797154e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.053651e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.310147e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.566644e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.823140e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.079636e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.336133e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.592629e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.849126e-01         9.355915e-04         9.021775e-04         2.841280e-04
           4         9.105622e-01         2.421406e-02         2.144523e-02         3.909119e-03
           4         9.362118e-01         1.640486e-01         1.742244e-01         6.207640e-03
           4         9.618615e-01         6.046528e-01         5.732163e-01         1.361956e-02
           4         9.875111e-01         1.132695e+00         1.186796e+00         1.756293e-02
           4         1.013161e+00         1.834061e+00         1.840884e+00         1.963199e-02
           4         1.038810e+00         2.288735e+00         2.296381e+00         2.199223e-02
           4         1.064460e+00         2.477575e+00         2.442675e+00         1.446725e-02
           4         1.090110e+00         2.401997e+00         2.416032e+00         1.362160e-02
           4         1.115759e+00         2.293243e+00         2.305520e+00         2.643327e-02
           4         1.141409e+00         2.107047e+00         2.084987e+00         3.048444e-02
           4         1.167059e+00         1.981848e+00         1.948781e+00         1.035526e-02
           4         1.192708e+00         1.749480e+00         1.715007e+00         2.901455e-02
           4         1.218358e+00         1.515508e+00         1.467889e+00         1.958498e-02
           4         1.244008e+00         1.327648e+00         1.338229e+00         1.648762e-02
           4         1.269657e+00         1.227723e+00         1.239730e+00         9.199330e-03
           4         1.295307e+00         1.152142e+00         1.125504e+00         1.530960e-02
           4         1.320956e+00         1.053638e+00         1.002203e+00         1.500456e-02
           4         1.346606e+00         9.072738e-01         9.069678e-01         1.299915e-02
           4         1.372256e+00         8.286322e-01         8.689483e-01         2.042998e-02
           4         1.397905e+00         7.852250e-01         8.072097e-01         1.064850e-02
           4         1.423555e+00         7.456848e-01         7.788609e-01         1.580769e-02
           4         1.449205e+00         7.040272e-01         7.435962e-01         1.283564e-02
           4         1.474854e+00         7.304665e-01         7.366520e-01         9.166227e-03
           4         1.500504e+00         6.722369e-01         6.974761e-01         1.791249e-02
           4         1.526154e+00         6.916173e-01         6.915642e-01         1.078234e-02
           4         1.551803e+00         6.564987e-01         6.855482e-01         1.042197e-02
           4         1.577453e+00         6.437419e-01         6.840476e-01         1.252921e-02
           4         1.603102e+00         6.447277e-01         6.738081e-01         1.011051e-02
           4         1.628752e+00         6.861788e-01         6.825611e-01         7.354351e-03
           4         1.654402e+00         6.938161e-01         6.845604e-01         1.301987e-02
           4         1.680051e+00         7.395959e-01         7.193826e-01         8.199143e-03
           4         1.705701e+00         7.660617e-01         7.336627e-01         1.019061e-02
           4         1.731351e+00         8.054401e-01         7.738867e-01         1.064901e-02
           4         1.757000e+00         8.173427e-01         8.083465e-01         9.441787e-03
           4         1.782650e+00         8.641742e-01         8.358155e-01         8.338392e-03
           4         1.808300e+00         9.226890e-01         8.745603e-01         1.692717e-02
           4         1.833949e+00         9.280221e-01         9.461572e-01         1.470042e-02
           4         1.859599e+00         9.553737e-01         9.713332e-01         6.077002e-03
           4         1.885248e+00         9.917520e-01         1.002006e+00         1.212241e-02
           4         1.910898e+00         9.940669e-01         1.008631e+00         7.236247e-03
           4         1.936548e+00         1.030048e+00         1.058687e+00         1.193850e-02
           4         1.962197e+00         1.097603e+00         1.099881e+00         1.058868e-02
           4         1.987847e+00         1.153267e+00         1.152659e+00         1.047195e-02
           4         2.013497e+00         1.156263e+00         1.173666e+00         7.900940e-03
           4         2.039146e+00         1.191660e+00         1.183317e+00         3.903613e-03
           4         2.064796e+00         1.171419e+00         1.187763e+00         1.105966e-02
           4         2.090446e+00         1.212382e+00         1.193490e+00         5.857043e-03
           4         2.116095e+00         1.222443e+00         1.191384e+00         9.539710e-03
           4         2.141745e+00         1.176115e+00         1.166956e+00         8.724806e-03
           4         2.167395e+00         1.151437e+00         1.147762e+00         8.440729e-03
           4         2.193044e+00         1.123841e+00         1.118489e+00         1.545583e-02
           4         2.218694e+00         1.135788e+00         1.108073e+00         1.485534e-02
           4         2.244343e+00         1.084764e+00         1.078027e+00         2.730475e-03
           4         2.269993e+00         1.026995e+00         1.058577e+00         9.805714e-03
           4         2.295643e+00         1.015957e+00         1.043072e+00         1.166566e-02
           4         2.321292e+00         1.002023e+00         1.008975e+00         6.960703e-03
           4         2.346942e+00         9.821961e-01         9.774049e-01         8.796824e-03
