    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           4         1.210988e+00         6.363254e-01         6.399831e-01         1.692907e-03
           4         1.234054e+00         3.352562e-01         3.437817e-01         2.936477e-03
           4         1.257120e+00         1.669828e-01         1.748809e-01         2.380298e-03
           4         1.280187e+00         8.059717e-02         8.617945e-02         1.963429e-03
           4         1.303253e+00         4.364263e-02         4.776667e-02         1.661916e-03
           4         1.326320e+00         3.966840e-02         4.133545e-02         7.348410e-04
           4         1.349386e+00         5.989376e-02         6.089329e-02         6.474678e-04
           4         1.372453e+00         9.968179e-02         1.044764e-01         1.583610e-03
           4         1.395519e+00         1.754115e-01         1.821843e-01         2.546704e-03
           4         1.418585e+00         2.844794e-01         2.924447e-01         2.445957e-03
           4         1.441652e+00         4.446469e-01         4.470327e-01         1.192902e-03
           4         1.464718e+00         6.182618e-01         6.169593e-01         1.843045e-03
           4         1.487785e+00         7.916705e-01         7.869328e-01         1.825881e-03
           4         1.510851e+00         9.138322e-01         9.052056e-01         2.582965e-03
           4         1.533918e+00         9.807418e-01         9.619025e-01         6.228993e-03
           4         1.556984e+00         9.212196e-01         9.145536e-01         2.514758e-03
           4         1.580050e+00         7.990580e-01         7.948135e-01         2.494441e-03
           4         1.603117e+00         6.348312e-01         6.306933e-01         1.348666e-03
           4         1.626183e+00         4.538793e-01         4.569677e-01         1.147193e-03
           4         1.649250e+00         3.086178e-01         3.131897e-01         1.767147e-03
           4         1.672316e+00         2.064458e-01         2.163394e-01         2.915089e-03
           4         1.695383e+00         1.822857e-01         1.901072e-01         2.353514e-03
           4         1.718449e+00         2.471632e-01         2.508915e-01         2.048225e-03
           4         1.741515e+00         4.175358e-01         4.269213e-01         3.161863e-03
           4         1.764582e+00         7.375591e-01         7.393174e-01         1.766322e-03
           4         1.787648e+00         1.177138e+00         1.183575e+00         2.624993e-03
           4         1.810715e+00         1.704197e+00         1.706167e+00         2.048028e-03
           4         1.833781e+00         2.207438e+00         2.208759e+00         7.009707e-04
           4         1.856848e+00         2.582567e+00         2.567587e+00         5.258560e-03
           4         1.879914e+00         2.693529e+00         2.677380e+00         5.509615e-03
           4         1.902980e+00         2.535704e+00         2.530809e+00         2.859607e-03
           4         1.926047e+00         2.167019e+00         2.159401e+00         2.710574e-03
           4         1.949113e+00         1.676010e+00         1.670637e+00         1.999746e-03
           4         1.972180e+00         1.186162e+00         1.186752e+00         2.956634e-03
           4         1.995246e+00         7.923334e-01         7.901287e-01         1.154319e-03
           4         2.018313e+00         5.235285e-01         5.322838e-01         3.122123e-03
           4         2.041379e+00         4.204557e-01         4.273754e-01         2.721046e-03
           4         2.064445e+00         4.426518e-01         4.529696e-01         3.651880e-03
           4         2.087512e+00         5.782668e-01         5.807104e-01         1.223975e-03
           4         2.110578e+00         7.430117e-01         7.504128e-01         2.200480e-03
           4         2.133645e+00         9.122811e-01         9.117369e-01         6.344325e-04
