    #T:              iterazioni:              accettazione_<H>:              mu:              sigma:              E_final:              ERROR:
9.296644e-01             3                    5.033614e-01            1.360914e-02         5.826224e-01         4.007565e-01          4.403089e-03
9.296644e-01             4                    5.216064e-01            2.264736e-01         7.829559e-01        -1.258190e-01          2.756247e-03
9.296644e-01             5                    4.920891e-01            4.193996e-01         3.736365e-01         3.706675e-01          5.065921e-03
9.296644e-01             6                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.296644e-01             7                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.296644e-01             8                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.296644e-01             9                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.296644e-01            10                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.231702e-01             0                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.231702e-01             1                    4.979777e-01            8.576704e-01         3.979167e-01         3.216204e-01          6.195781e-03
9.231702e-01             2                    5.276015e-01            1.109463e+00         6.321520e-01        -1.118483e-02          5.153612e-03
9.231702e-01             3                    5.276015e-01            1.109463e+00         6.321520e-01        -1.118483e-02          5.153612e-03
9.231702e-01             4                    5.276015e-01            1.109463e+00         6.321520e-01        -1.118483e-02          5.153612e-03
9.231702e-01             5                    4.952970e-01            1.361045e+00         3.494666e-01         1.392196e+00          7.622814e-03
9.231702e-01             6                    4.952970e-01            1.361045e+00         3.494666e-01         1.392196e+00          7.622814e-03
9.231702e-01             7                    4.952970e-01            1.361045e+00         3.494666e-01         1.392196e+00          7.622814e-03
9.231702e-01             8                    4.986460e-01            1.340676e+00         3.763198e-01         1.114549e+00          6.052314e-03
9.231702e-01             9                    4.986460e-01            1.340676e+00         3.763198e-01         1.114549e+00          6.052314e-03
9.231702e-01            10                    4.986460e-01            1.340676e+00         3.763198e-01         1.114549e+00          6.052314e-03
9.167213e-01             0                    4.986460e-01            1.340676e+00         3.763198e-01         1.114549e+00          6.052314e-03
9.167213e-01             1                    5.119134e-01            9.192275e-01         7.591943e-01        -2.188871e-01          5.759855e-03
9.167213e-01             2                    4.868787e-01            1.240814e+00         3.018609e-01         1.589194e+00          1.091682e-02
9.167213e-01             3                    4.868787e-01            1.240814e+00         3.018609e-01         1.589194e+00          1.091682e-02
9.167213e-01             4                    4.868787e-01            1.240814e+00         3.018609e-01         1.589194e+00          1.091682e-02
9.167213e-01             5                    4.868787e-01            1.240814e+00         3.018609e-01         1.589194e+00          1.091682e-02
9.167213e-01             6                    4.868787e-01            1.240814e+00         3.018609e-01         1.589194e+00          1.091682e-02
9.167213e-01             7                    5.127450e-01            8.204253e-01         7.576801e-01        -3.300646e-01          3.981368e-03
9.167213e-01             8                    5.127450e-01            8.204253e-01         7.576801e-01        -3.300646e-01          3.981368e-03
9.167213e-01             9                    4.898564e-01            5.816354e-01         9.465429e-01        -2.253901e-01          5.909228e-03
9.167213e-01            10                    4.898564e-01            5.816354e-01         9.465429e-01        -2.253901e-01          5.909228e-03
9.103175e-01             0                    4.898564e-01            5.816354e-01         9.465429e-01        -2.253901e-01          5.909228e-03
9.103175e-01             1                    5.072698e-01            7.113751e-01         7.720799e-01        -3.452146e-01          3.170696e-03
9.103175e-01             2                    5.072698e-01            7.113751e-01         7.720799e-01        -3.452146e-01          3.170696e-03
9.103175e-01             3                    5.072698e-01            7.113751e-01         7.720799e-01        -3.452146e-01          3.170696e-03
9.103175e-01             4                    4.925619e-01            4.643382e-01         5.814714e-01        -9.945402e-02          2.623925e-03
9.103175e-01             5                    5.179827e-01            6.435526e-01         8.455954e-01        -2.862361e-01          4.286180e-03
9.103175e-01             6                    5.179827e-01            6.435526e-01         8.455954e-01        -2.862361e-01          4.286180e-03
9.103175e-01             7                    5.122178e-01            5.899176e-01         1.045783e+00        -6.330612e-02          9.259487e-03
9.103175e-01             8                    5.061510e-01            7.781966e-01         1.019055e+00         1.259246e-01          1.194547e-02
9.103175e-01             9                    5.061510e-01            7.781966e-01         1.019055e+00         1.259246e-01          1.194547e-02
